          1                   2                   3                   4                   5                   6                   7                   8                   9                   10                  11                  12                  
506       373014951830320     724936583109564     244108826905798     433492869231133     683220136038986     237895924469622     342722909147507     277561663695507     944118625649211     15258493995183      416935252973746     622774474666986     
507       832054873321836     144159665787629     957110208068495     347821899144182     689402112631593     108577280207367     545440242535638     100859109026423     458621084119140     768547738197149     742513775328144     181773304599543     
508       753834802755217     635927180681210     510825453859820     55389494870676      530876350968958     800029306685832     67573625116624      498920955539111     849972449939611     331893358980721     69936417377108      927146001259140     
509       621863475398689     789847768837257     564580294727647     819441623147280     188854513009064     44813533145987      410448989250145     239034834491334     535552855899977     322330771668240     958453983590520     713973911970808     
510       394093786755970     566253560355861     993716137884832     106041232168888     493016213746490     959956355409642     237512159717996     349601981582732     434101847058084     765437529997253     687191059792503     832367937459733     
511       359278602172250     377414546474549     770984169027413     6075040457921       559540306969368     801644460848435     488974067451171     558262732031793     24434680696250      384165587110025     260031204173683     496483105806067     
512       88853372039822      821586293925417     313802607070631     275043077506020     828280442601012     960595937034688     806066782235199     548067362997346     504360276402953     218627502363320     735626040902056     963216922180956     
513       341677661962644     304881524625675     57873566943849      942771362051643     202869404006761     765748908093133     377848573823227     421274509267752     876484078829585     563322518942581     478618916466998     843314356750884     
514       548671045396772     319373778163734     44074747745342      674259653756863     527746691894595     608232466535312     517978626529244     385500280600876     908248910036052     220634104618618     871375056977544     113898442540524     
515       460548000541325     784980106403039     812944156728582     385659009171200     807811399864486     989041602703008     94598794747062      380664398515948     285204199129178     162637891835139     322553341445359     936179334390034     
516       645452727983217     503736933320838     412073865641083     856946432635952     355105103915930     562556534657621     909095283754643     280729082143013     132704529272596     399640650452987     561023724504987     688364656157441     
517       513521327746673     260997470936834     384163784659662     674825213110821     547755486917205     495888557486005     207631386366748     179913204338317     133543412902        20395920668069      245850791068776     307112484177352     
518       814426654136809     732475791681058     523127009263854     608097309992665     717438123701596     253042034440183     382065141476006     127284897507517     317961392544295     423270707014419     134489274220409     860654691798689     
519       97184108803791      162950802068639     892149074742982     439426397597836     202513162348534     195962013778705     660280604898420     15691208787946      530108469872754     3274296638284       237612274966791     948458546001900     
520       463714096931950     921075301026999     405921234678833     961285241610122     643757255009453     492735035665036     758373543904270     753088216203790     829176291528841     44860983834130      363673568069930     681841546688305     
521       589817899787254     222224240441752     604389291748705     822906675383984     90015894420         710884566025990     173070239322684     504955682796751     673583858722682     189124926022006     688088823924270     563195539654458     
522       187172883367768     83609633739286      94804461654893      10500421456639      513177467018576     987618698660047     517380244126564     722110517670758     913014585630569     201337130660588     39020473226544      149974939131004     
523       611330535307805     73702480040606      335981941787975     141617593061616     569829443264071     334620319558787     995338116965354     761101043957757     756142170300002     600350019779891     688734295549053     986210277247102     
524       51942929426365      769551888110391     144842693619465     482810352672991     7037692884240       220166003701473     707609698981302     268949610629772     168513258775117     231723226203511     260818421196273     815024045016307     
525       575727372726773     817677209017317     244881284862633     580618852834573     892472560576838     345281033437413     80568220356630      193622789035273     964015973690568     566548313240195     856589471673035     912220064889853     
526       842344859484071     740425794854965     378972279516411     292989671002170     833193772665132     91607171423522      43309053067006      64149725415685      348266602486966     550750120677570     546114721080016     683966217933346     
527       499726473895371     758249028929175     270320341726812     438867526710161     775165684448409     631601435688775     491156071828697     425374892002235     598487963444998     338006955837423     460499249909043     303031487491625     
528       439025448634326     961195018915558     215600083907482     398265788689805     788135848234435     378188831925307     446596993572762     702147286921395     731391974061132     989923517013276     152666787308753     731797687043735     
529       149057934188605     466425495674600     633731477312530     137306343306103     373630206742960     887363051771061     486799079046780     977320667827446     870816492438041     148360102002156     255789292918129     276211076381773     
530       28280422616342      786996701004341     799715770433481     952761755883178     152312825444452     426528021182841     165891956194220     551583180421228     333400103735913     851287816032686     391646413944623     615239108906508     
531       756670031314560     422568661109122     208514818204318     360045306185531     352260950705001     890774115315231     360657144156607     43807732843710      463043249553551     787180223347177     964606546984467     294852824998836     
532       796106439836604     943730014699636     896256295907281     836977570296147     645098278224475     224230343746705     880722061041772     582149188736906     166887544845862     524301453337581     519424363830671     518275952212024     
533       293556300861846     1315396673846       745709725096114     41336684349004      931936815038766     796929764408826     744352435644020     278376456543036     466389830303847     18839943404253      120884734197406     738924044783805     
534       115207630811285     981267925886750     536386270652679     423831164221770     93321941900628      858281386066644     416771634148400     542194706809634     456370998884763     263452451742863     914894772015762     744021341618087     
535       375092255896355     570194612114270     969965224054310     75638894500396      738778032805976     427096830592002     907354901120445     443321450054808     127823171461633     998589724825210     456607865105757     403460038618182     
536       828893916163025     346471207937915     564883605294229     313815563500952     55268303271559      588860090828016     94307779464656      117206312949283     639930730461812     710540907206200     904682860011135     160929259949235     
537       841776740178179     557503495606014     217690681253882     945982705457396     757158712338011     91700396640410      181327079691884     379941840788223     896488330750304     218091116699157     291900965712163     22401944808364      
538       665238786319347     299785402716872     857763429082348     854503600015320     463489891623508     250583646872276     946587285595970     764833120289567     427428530418550     641613045738080     782189050647016     105879460901646     
539       960140015746278     159073663452915     861999455828036     173531944389266     45005403244643      593771813479951     100849956011324     918368373411573     175846857519847     121069127318472     55907869630310      931999094785239     
540       943117949092811     665256620616309     313302881534231     535884053039707     842029662405130     520579846800650     388038681936137     692699362930074     294899052093185     556681783589815     213044584307721     615549840800084     
541       112700379681235     684203099072068     326984884513140     294889911074935     164712397414192     914054120156770     289225572800124     970624273303816     58739254148610      787968418575361     776544267900467     633284374993552     
542       648287800938136     792409569938929     840013564004966     902872251350164     115074820320200     663293081628346     73087787710732      126165840408029     60173820865536      414502510915806     696810454781313     6688145364840       
543       480804570875388     348625089035456     492533293732362     81388327908282      271561599996401     499653048955483     194608810829078     646414239108037     26660865694115      83665322396696      907882808323011     214866462808887     
544       66521625428430      250075483278334     51903432185709      787475112523268     314386972995510     634803009976055     417485813618052     386850568556652     550467854853305     587107133539455     608883122713620     81004144407339      
545       897771327760777     345004040290477     778018590927939     174409320041583     606090017198177     86361401828802      292927266217381     562345028185259     563051151278652     639266824758028     544557242639478     161465662795565     
546       497230631706862     328633264232909     426672959150658     719988231754891     677467029212083     40808154453722      702138809652737     198351384925496     304596309165474     125155606193087     753117990350274     91804471475383      
547       771303657555202     927485605406584     279962601424854     232007429221583     987642269224146     751564022423066     239713938222144     393926921304467     754511030191512     865261812843594     877259229891229     134134166945240     
548       60363169061740      756072676381271     333508678305121     207138275662623     993260758733846     323757393899273     959482661225385     340242920395929     671103516476968     487784797868365     893773717424755     71797103680246      
549       262458202446564     288239345186051     366940585106696     216132893392415     757536584296532     66491583254520      305462896844917     356478413455460     939838314499459     276018542660410     855831594550001     268848062081212     
550       651069717633110     606180269968722     794792615419682     976670568290378     275060331492072     923256981629519     154916303297626     373040516591188     485155206026724     311472324479233     683244595513130     40067665108622      
551       133604776845864     766029598207824     38691746876758      381849624529170     954013790679039     54361495509397      555508863815558     115365115880991     518088322885555     666567040193215     407615047963180     744080359116724     
552       638546098279049     846152498122494     726669608826186     635289261158148     411082962929939     67943517512608      790543898568543     501210256970588     789203424232064     500098578693217     47856243366872      944833191002510     
553       384943710024779     901981289897761     872684586616105     46564992486480      216624067557005     573534817972988     443872849715550     816913003694801     571168672724590     444139077340145     238428499997857     221361316280048     
554       765698359976575     595707551871730     285815496717885     232069147437785     629130449604971     439199134742584     995818725908772     343507650671509     766495077937453     325583183888823     13960171293046      600565769244060     
555       652916029240454     68537076079923      656849602536204     874840504117944     14870021813556      27369720236750      436587261575857     498536698209093     920166179997520     565924123720285     381700551929465     436093807556243     
556       381489683793451     218044156900738     231887393212972     460143087918314     43300742869332      49700253938865      304441868531916     118024864599206     210307122980778     15223699864595      907123059830301     173561376090050     
557       300019282721855     869408622129030     621954319590561     3064571093603       180262953706563     238553617132116     246511094406431     575517097813965     608114573235506     552833994643343     303596327666604     194894787960206     
558       340140215367211     414218439931471     75124692229544      464941811148653     200465893263370     127302177966146     960825290829311     515464730214602     465725738709937     935824279559741     867330036797169     189121647211802     
559       918926617785880     661209490792166     966755908743856     824072069088797     719357843560482     630329184326601     222881735557708     355277324901386     616700277636895     481772819824526     147173533163510     929891725027364     
560       456267357036426     783485056837305     609970346653867     871885699816073     442868118152956     476414693954849     395609785857048     863349067979412     203092920662131     328476323050945     309913290534844     490544311217865     
561       442497510101170     247886759736870     383715796039233     301075225004735     845492783990884     109998084844853     224525328811464     344015637102199     677600846447210     803081883548164     418244608613632     796324618062592     
562       454186365429703     554425734427769     30570742771644      236005970873419     389790712071888     435432264726132     270025398990826     456881924539091     17316541006445      143466421735686     210176491702641     184799929816990     
563       945282063904630     229586165550186     857565729249504     831578431150761     837552360951867     901878604023060     418442060561110     238089673681900     226608284888644     78623672986558      767455100282656     227785287366505     
564       219119733431222     6913757057603       603543581838550     437753168115830     748418904557320     565834454144328     997735982037344     771163309049966     914466123293198     445408480405330     242546481849271     849808523488358     
565       882402913528938     766639630595237     847840557250803     507087799291420     583861460623095     730643885506332     911030492900377     273405248476871     768434264180136     465510870666047     886141373367493     494287576180434     
566       19876402949287      21834227681158      504616742260098     185475392258221     160574436952881     980960086957587     550427338289149     525002587965442     533313109394038     736678901076131     297543844912506     985738690044050     
567       341765541472427     393104041502254     7911829662589       151499422483176     528840657016229     588209279473827     596336219440564     531113927295485     68381148039032      699037505141511     190678762849855     172227445818642     
568       766027679666969     252540903217010     919073258391443     906805720549482     462671441630990     503161938370882     79146160157668      873384313107569     199585032589356     533090793871140     724119763232062     950103113500079     
569       342804358715691     204217717177255     410705384948405     992749910801250     379544467836166     531594165743836     576636460754511     937613096115763     12018618605759      206323974026776     956810411554059     382335709987256     
570       618806785348001     662279804937142     732366015419986     390082049256005     93230893590052      606287608450703     898172413799326     48718431286704      966571945995013     156968088291952     901467128063988     447633911303040     
571       453021709070734     914742165287866     151106127755059     826810723796451     259146188484341     764317321630282     463311103948778     978844934924795     832200858094941     402240117523149     700584747771528     359891947014650     
572       10163592465312      6903540840842       815233461453804     954057728127513     335837306953269     600624375624072     398397028476672     632326231527296     445309614939706     437576430762709     813472243034147     144467867375640     
573       599081568389320     746423453938949     909602622258703     893842165510020     375112838019906     722586103944874     104462010337277     72634739618294      990495475217483     975063493830545     866424827068514     816639099560238     
574       601568746790124     799670994498879     777942683240712     841006414301661     146260508831229     435215509956198     652236736442322     211824799965977     794284589369216     926744265708752     888213266666395     181712308266005     
575       649417801543915     907799033272064     757123379302507     683284474166102     316770563457770     646524983595483     991700013653596     359887863466781     488611679457023     308064843676554     230452070657448     832972959615563     
576       342721289861588     974573960811355     405198118343259     171797089646075     281226124919884     176696267848029     678073137900478     426681853398772     130590123620284     862582739040337     626475909181771     406296236670049     
577       493299762275629     119864371268732     701901378270164     237552068016739     820123804048197     876476227080763     428478165156257     758145616481430     212243307025849     560227720998081     243943013851535     421451387363139     
578       701774243479585     518970244447098     565461371660438     434285724303551     342090315949891     251690859365329     654801666774556     915750850944062     831110323613698     544162737617118     442680680633669     533254649224346     
579       887802713626889     821974989713374     584736767187098     25063159689065      872002273464633     356484799795451     588745939859510     629740519915825     323788045886210     842279756281284     782785799907964     430318046339822     
580       55058791098338      637023161720128     344915254352808     268647323766729     268030220311128     303346476374861     745055165192878     955909156671486     738767975040871     787971081678924     715829620630196     2422304997875       
581       98362852183780      953910422989230     704233535267405     980159364934689     775431991602356     967759669056291     640870647299478     755118682011796     159873598981881     536371671731657     244634159769910     664659746760009     
582       649783135689976     946926426300478     160864518159051     312693141565595     609209385285500     192292369668347     503676682530838     526111646400821     731470984013105     1831382041745       737832554514004     256788667370656     
583       764071127165436     966605278726740     1514931852825       571752070691668     17969821662226      97865325108981      938041537763718     850111147819703     53695063496336      370153096481500     907811959809288     591923785468803     
584       987958953638899     67345121127763      562001290140093     611663605725851     701511745763260     693790235933316     605343975277904     816031108788713     714389812694258     436121366623956     842232635418079     357850263862572     
585       125325666090802     437535356125331     546484578459890     901538163869751     15753291182743      96025383508005      638924109255954     132131338780775     121736520563438     633202871688705     971466249522236     548054131547692     
586       364477810725425     320840621970575     550828210993507     396040524346613     683893439121602     199387178372010     702657711572553     760724407832163     984044753945259     146778249767523     142860348615210     780688790537372     
587       676230414052162     134052924348382     694537066257569     692766963046745     877901757919088     607055362680323     860949228154748     617232850877984     593098603168007     565367467826363     856912140547441     558880780206791     
588       375758795459320     134586015640550     927494164560307     204486620013115     431806635669863     709711246438350     379663037681777     397647821017719     269543935821616     403117454867192     762052022863871     301693036962953     
589       863458628008618     805947854371037     944210364657727     62853723631712      631343283876020     890527623106302     712123171282494     841272142716254     432004158921382     53982754535987      760261791978838     460615363885410     
590       291977459009278     524764739630631     903263426062197     622386269748326     586041156642392     602641917774113     523520911998126     38320668818066      930512411830596     135985583790145     459418659357747     920918398788185     
591       133475857109306     944257026324467     604106682285182     688019888779818     227412013500916     862453529174964     363490075304527     96206831834269      507885800654988     390510262486908     384084635957027     886181149021769     
592       672650841776915     988340088298647     926209830773761     296785836412352     784654895566804     675957525744967     434676438441560     948102288143233     64098941182806      457556106942864     107429574504192     879473935106584     
593       202585778286946     409894769952942     116947141465569     571562269369840     287637008417042     784998720978084     687597933935132     396016218517263     659111653695541     331911730313206     455472353774554     970343121598181     
594       868515329685894     371188505954601     340802167094026     316223244629690     924375678360574     536648637145333     226851919062894     532262565542295     449172568672796     857332805722326     147247371187980     752305425209186     
595       751157570742288     226854865590936     36731406853155      809498188898412     298475839579391     4448431720283       979003625967459     903642575190440     147169350427205     607156208318876     293592255108865     15544274776055      
596       419380230613319     446031512792894     538370312122348     365498215568792     536303650015260     198611935949335     975670963478931     340035901108090     775228314678597     197119135686997     380418111674260     992341927690772     
597       232064968352        266222171345722     737229063996271     698790203698786     333648149504092     438725248668971     289514511566347     663895981025621     531262225582076     143521947040218     924546555858653     455763709977900     
598       149464582903971     459096934871065     181223321431780     633426320344596     237294724856851     558291694797038     338433981179604     727361337667452     87895108592124      767380183444280     193468690494218     520498734431870     
599       273835027709967     432905895213441     426247235309735     964579137084926     545239681213812     385130109466456     996444668593569     223014377541122     900460795490636     652723456785798     655050883806017     88893934679790      
600       872425146537861     259624174667774     98168858860927      200797467946472     107686515491895     646858975631976     788970737974589     555454476406810     868151315874756     342280538256679     394229298775769     785104792848334     
601       601251542660668     133715374651660     303222263457250     598178142135662     137156178377627     585674524637881     794921753047368     455233214854959     56300804977082      56611984087988      193486841006046     717694113097029     
602       321189131642812     419228999362456     780122831842427     83704357967585      94428384181665      766331258098960     632369241359474     610264927715128     640056613319902     420362176996822     31736320833636      545402026173788     
603       284293790163238     506861004382030     536960879758872     544415165346884     310884306411602     174635540699369     811450974125513     543990494093065     889264740529831     460864342011800     801822476586386     744135943670181     
604       435316370468402     324325230675545     769071663903060     846149302392353     812636573139599     503115169646625     448093802857648     518356820623698     347723844972650     535503108047508     313326011995238     687323606138554     
605       903759147422930     684689115730901     638944006684752     40699288531953      513558171328241     382675553571359     830613722002875     286048460945887     666719839326988     828422977556943     746942612165798     611293939598542     
606       925105719881364     443094067933157     893148352509826     329361111392842     866476554516416     977198283650115     126664187597496     879016284303896     454461288430951     998370093535318     590634684509794     82342439426268      
607       505292946913379     435663644174449     60691326742999      709349952440195     980487226198648     936083679171104     513268614560040     936543100429385     446879491049770     382406076389284     296429364551890     377003078452900     
608       627582181688221     793023722538160     175772369997097     860311020856639     326653315032146     892737057888302     715931536421996     806209475745087     17032006141042      190080791691257     815503426811922     404970243625976     
609       719264207558484     815556554127742     416332442689878     500899115638333     219617654540979     443530208468135     248147104790076     969084958028494     861417794778429     992391341389120     892512616861382     687378311462094     
610       23913857446774      752112901596880     739792101189475     994759590796316     518224222681674     751526840034973     531900793268646     524235397968738     937822180893425     679937123190003     589583182605473     405015277724947     
611       574932927064398     789256152065338     892954899535653     428640707894032     353006498028034     909403240942624     382210300726896     112869822245074     478774608204956     934896088681958     815188671102211     554467120585991     
612       46535417529574      501267951816989     25854280735707      267345987393484     859477284929300     373318456490492     801761441211793     650234788627639     569831923961676     636410539214908     555128214521476     618265861676425     
613       422531965737094     555182367515200     137563890813548     472952406412054     260021394583962     116291507344699     670861100471367     190886776872920     992795589654601     648704973200891     814574190811120     417462337135392     
614       467734793557732     630750107634708     424088008541796     160846170333045     843721187282869     525121488848046     982859201735483     856935978334338     404135221815428     382612335060941     38354876681108      844878912048383     
615       22628964127920      97990066857146      764567017312226     158898653096074     582801971523936     341125795494814     936821391807261     942853129608937     219842098911266     27874578171673      848485580371580     551510366185458     
616       65074977390604      245676936260707     524437663214614     268342700484060     719405814167365     849402977807695     576272777789683     103447796272494     866496719108438     593066782518586     114486744147167     813149962575064     
617       923956411768808     615725526564477     754481604467892     757120307769214     343524433317799     186232360035000     80187106843900      296439650749948     689023380054245     731305498389472     151175111600812     315395686241298     
618       534143329801406     304960652647060     169799273579858     609174420412093     9274908821995       208745776798209     413825428283599     799034231561257     171470211826758     653124640562609     728034763679317     859363158754077     
619       366797102200906     766967835783676     672727333184340     966933066003215     192447285297673     530431392819742     180845843627209     441715317510441     9024719697199       61962533687070      201974825651204     217365835060346     
620       363946815594565     267229825137997     618653124093245     773320991883352     507388275562536     84286131549302      995631191601436     492521068934056     169077958461193     153041636499036     738008717837922     115356555195435     
621       151374514452785     39507264745325      6847082614880       572865003421602     24242814335290      240770338885454     520386673963462     29517142834364      206388564563733     755654036640740     867171354091852     85872421649822      
622       149609449024067     296562480971210     740225783912118     450224054014074     550041888974307     634552996703651     885282810215678     572643812738556     901622287183997     495833722591157     209039765643262     154633422439006     
623       350802740835052     556365418728716     991735486216596     287057790643660     276184825222722     111076775168692     648251873179197     572462593853796     709140188276706     384369694794878     728760048743157     802180262864256     
624       335966759702466     969074502013587     128182229056092     752386840015253     696241512934085     607345069384000     466254124114390     741691626895014     131930917797659     288318533899677     613300362183726     964472270012716     
625       784028062240870     689125022009468     360583399692581     94359066933319      881352933304264     889757702299622     95281781728428      76606486345048      425205264137737     186367278062610     512972667369926     196792940247261     
626       486739724886806     717881680506194     191074074299290     106786643069505     24682377563398      490686180064044     967820831731612     787166678879311     661447052803549     947337630178372     959335309738932     778049811338297     
627       464798548075753     559029560540816     714397946416408     734893894413536     341207118813333     313508411728555     620111789264217     193495801486056     322383758600318     398056992205777     184444363918362     26483832012003      
628       131253420344239     533354674449451     177867833401337     354592671014962     421406256126041     762140624118657     156004000887877     530928173262466     597437192630960     139152541972766     200738503499512     113879761643919     
629       886391584496824     875724126840627     986848763136813     580634019055831     80012078656708      954526411666031     398367665772471     924129857254699     210647942670395     541373120489455     659121032440540     186623396786496     
630       674557751071341     393099199625910     17000112902474      298856135180285     79354729819509      645884133623882     882505063279666     986056478865375     189619037559748     30517364569032      739105370025131     925405359783110     
631       835159802863398     458067479933980     39797429773170      713681228213598     72377176822413      485320072531555     539014381200049     975293422729078     208316347129591     548450495434333     374368473511161     549710387290699     
632       656488278387497     208245996728084     804330727604252     360486839931461     900341105740083     438182431841702     543676525361607     304769550476995     713345668569564     396589220873682     976079722516080     31174226236683      
633       983916992579499     757273405710656     859792425783814     718459806645557     969308329558112     186382872955086     442453077392157     753638653754271     252697158200608     760945854066660     35212224697869      876555560100623     
634       979789892101413     546692481486473     566252961745067     995323737703870     391307567504602     443134852007959     183746102709720     206355908839151     270015739673192     162785419240878     328247160169146     950212377962879     
635       250153763444965     357388835579551     754112926844647     83701021290561      313585791282150     488120312255348     249231548577216     861380851839866     481757877526222     468100652495613     650959689009040     482801353402061     
636       624571078971487     700998088697447     519515246872993     468206428747114     553314026623865     861131599297928     285112266954030     657844505340891     220674508907867     593645065248458     39351305336988      432901951472382     
637       728242694911114     109223387466158     585904886545403     93803963772320      792048270449328     716456157750133     529509979911675     102206653786170     354664834483923     85335291454760      135622878882825     619808069873861     
638       498170817096993     6611759353436       190733835437833     725170730967153     798314284766127     620333053987932     559837813959691     580465223248860     637734379544588     497141262183957     238740125802495     230256973306287     
639       849828445130979     597302482499273     503441960036980     912045532233565     863258677301361     89774544253081      415146266931640     963488317083550     749754557907160     776898981164499     859359602870389     700548777705624     
640       190919012703683     659176407445803     50915581741361      86415347045544      797962406485105     111762358634933     905680416619816     844872804267549     492421909140205     133818788624726     914478362020787     980992521943190     
641       124144663078381     580006850545448     56096687081307      519951368754176     6377403854375       575589709091336     305143880934444     753107145617799     617389146565980     700195234941266     7608602414691       163516034449991     
642       2791418538691       909951700171397     335198064721133     552631448433689     919901443233504     461658002450527     649770029737587     703050109236223     319453791808831     830731283716513     246182311720900     630784977675246     
643       152953637029053     636006516105603     630905125847541     685149352503917     17963223343353      545449790177872     288782657806792     246624402394769     302499785495338     513148320785044     609730087128755     641791601024362     
644       534161290482594     525561725674136     891977923035304     299655483469784     29417450460585      38013220024110      255252195129648     39942455449892      141790354491966     4814805276066       984513597769779     636527570630093     
645       510634094502873     259623820487419     673396953037432     601878114062051     711452204916383     579286601147915     358183751692773     462113718867266     844342537152855     356712562628454     979311210733313     987214780377352     
646       385216494663890     51171816186079      685267355232610     198504706735264     538414648125954     628978245729522     805917705878903     117374694665293     288155031145402     973021754983995     619195018252566     386914576954140     
647       310597143119959     731950397209850     695745097452424     656757758464694     524589055930395     481927897300133     538927017003801     161620812992956     908832420825739     144658483769828     948318020173613     261725251425911     
648       3556443897763       164292226627067     799831633322193     698357361881412     502240428176243     160527823286533     590064023328421     419756420090562     113210062666642     774765967639807     373761382975027     457809179046704     
649       815242630071226     280397725292538     660605506594352     459680920720958     65673432552777      754379125349146     231142510240044     666115687599024     613860981189945     360979937880783     227566147780799     114375127596059     
650       638418819747900     259428188550012     519937075415049     157660011788742     230041393717475     793496159699420     101947148694283     973154421684739     283904825050921     281578869272162     568183721187979     358105497486370     
651       448339932362539     547096412580587     331737079064254     421786395277214     117041202772224     291369965018639     644644844698182     279651156845831     508132499193911     543409961051522     560081711839285     785349218610278     
652       244086526176137     541268926217502     934172778646964     596054770441722     989771071649137     507608795107392     980138746570657     531393433646638     538875575380915     407239185220434     281103239595033     305116204264552     
653       803385282611819     788113395935808     246477701672550     322332173980044     70517420566403      237993202588592     101723317198644     930692726924319     52151457165069      920303939820675     872199242363478     730674268782161     
654       823971063257185     869605685709475     511206859936017     830728989974618     60024595891579      192685430472198     187866939528667     166663239597025     437083044034412     356899951299591     845636758799161     645078206596361     
655       852190797207987     787540742618682     740318146157697     122685885435529     661577439952028     808697280067183     9386349108305       789249943986253     218730421220857     112510120719781     647979063115527     839365725309880     
656       467252288181747     969427886467889     254169278802483     251181450782420     344058425420000     66674218084738      838303567335442     102966244580422     918339072318689     255084642127162     723668806733572     520610742555344     
657       970699002477147     180468929220442     845584913000001     937607579282902     128514219720485     195863266798727     481342887177495     883622811878095     691453407360624     155677966263458     266740982882763     381409771481003     
658       841244173778274     930599032218616     538154883835427     655208553807253     637136026712221     974781895674573     468531006884953     522238090829080     115926143979090     813111066664554     121991906124917     619245630526966     
659       78549127806306      45152830888609      910136223926625     752911116111078     746488423466619     575090863476360     908549616470664     974126442216909     359623432619005     629639198135674     150853593928004     604760612276367     
660       237599650073199     240646644642052     350707059440060     810858720390743     805267492368136     583214013335493     417148070720189     756104438373568     306056414654758     659374649338422     667906261101693     535555133401365     
661       817571063697821     8856021243570       935324947390714     48427669759470      269027862558936     950021700500363     544138461821042     722570350976093     302248773665923     664117940246336     336551251085167     730111916482353     
662       405829308977544     671593862719339     927719531413049     414709722988068     433980345003580     100040105512105     699009162842704     2602185674830       561445925974395     547277478898647     617685630928892     376313908293162     
663       466312754325404     904813325204132     587700772695592     725489329918297     401807085457648     878733933932657     79051176531929      205614521728959     796099178287487     285949759038434     775325841266600     121742758150333     
664       951536266545367     572416739195348     101763032618397     139044871991594     608142731292612     891450725198934     509416356341598     260369928304130     469949235180536     97314060290812      732936547167136     366922951698592     
665       965005340838252     155462134867681     366876572846071     632557626594744     770087681958193     214037561029159     486898811973392     79955623510143      791170734710264     831218588439506     736283821961090     810779904372105     
666       765285101490954     502367931359594     275846259122458     246834210572120     941124026304544     166953331437776     855880427277639     735327998055357     418769535937124     315021121450916     59901586789974      897704065618851     
667       574534015640407     567733310540096     266098235245466     839972433248510     131465656319569     646125845403686     614405156194338     822650852402113     739530010800546     598783967440767     227051384203873     346714917189292     
668       915925109525196     188272587468091     226539422888615     836670986620455     255723470804177     180344368545643     117416136021955     343391292909136     357523797041766     468768227092946     466280003059066     15903975810770      
669       495432913357951     324197139270576     1321778752532       453072965267356     378311429405900     116550882913433     606873332113710     136138963278780     949822133358589     658211680602238     898958021934091     28784316801321      
670       166013211067916     716037626801468     893007478628820     394759341567999     993735701825116     365334681341342     164180648711471     665889761029290     750146820855756     261000634824190     544241092824881     849642423109867     
671       325998343974004     552929155642508     453498053748179     961595340059113     340951903099796     402375678063724     399026127773817     830441308765107     19578478262324      284531157844788     57137907899679      939559089727147     
672       296436809573620     142282597535518     578421427083193     8179294302325       899552201950564     89810798125583      532357814313399     673621196691887     755167385092818     691056945199562     794492867065828     762706006631791     
673       558298933232415     380364179049108     315606223245286     398439291202791     237482374620468     683768391575181     875211150170454     139459958463351     911801219761513     973478615604629     774849335657431     965802683099411     
674       67477735574287      396569848641797     994016881049314     487772786139173     220001862832574     546894699453375     659038843342609     378827505120412     347754524179396     282558867739073     509021699719722     492718084338991     
675       68978777233012      576742118952410     983892899660120     618137144785264     991076408809798     985958779733186     787626002196613     678363262812707     71286139844257      853993158576143     25752773830711      554943600246341     
676       166785415528781     19402483309617      964547926535643     70010924058434      951105100976092     212750360603025     126025877874766     515925576464688     855088764151723     901328080196290     975527551989837     652237523741831     
677       947438315190459     577580483689383     666265572786930     142688776988684     638217131167428     918990613155770     524974648485767     978055396532491     94354253752163      837754324298887     242369176785815     973129084744805     
678       811088606532664     932196160612456     726158450216352     654226978135608     504131337017336     665161993319681     899479865663411     267725430931071     549568326618939     752279989089877     901011871002565     903729750973791     
679       710455982524795     106873673366106     334043220529424     218320376600313     358118988089899     743478535125535     109085302882431     866910633739546     915525211044902     259132020994585     448384334590839     25045708368202      
680       970245591431956     732150026584594     522773243580104     119132809659370     768452345506188     378458033765563     634571661400096     373755494701688     522012056793978     947138542059207     62794864504926      574323447311665     
681       998426790915082     970522816433319     273355092253983     43138057827073      784363103458920     474768855052767     80846930503422      136631206198464     51966432286312      847132470926590     99260028293519      729376021853739     
682       987454819294235     608885929811637     718379310056539     165559015520527     28919063623941      106262613418027     411232789032760     82692463277058      440909518972224     842374852695844     368498787719892     151671152190208     
683       150087427932313     719665892513307     778017778340046     511106392495458     52442182086226      883784242659643     712634188969382     738823948002632     691189538081964     777156566419544     513531110663954     49483374940402      
684       958478845974317     302753022977456     81065138464830      867268151579966     323419660556231     445103787522351     100423295264213     372068432340985     261378277835171     473755856194025     380071988207300     534939149677699     
685       530459518775371     459022935056125     221580918827685     766260971920338     799686825118020     668228669630048     809947005124013     380516919657875     895907643532634     851165675401738     1697602362539       39868987900357      
